epoch,train_loss,train_box_loss,train_conf_loss,train_class_loss,val_precision,val_recall,val_f1,lr
972,0.19604,0.18368,0.01174,0.00063,0.88194,1.00000,0.93304,0.0000156
973,0.19705,0.18442,0.01202,0.00060,0.88194,1.00000,0.93304,0.0000154
974,0.18101,0.16846,0.01199,0.00056,0.88194,1.00000,0.93304,0.0000152
975,0.20072,0.18567,0.01441,0.00064,0.88194,1.00000,0.93304,0.0000149
976,0.20058,0.18768,0.01233,0.00057,0.88194,1.00000,0.93304,0.0000147
977,0.18774,0.17304,0.01401,0.00069,0.88194,1.00000,0.93304,0.0000145
978,0.21007,0.19734,0.01216,0.00057,0.88194,1.00000,0.93304,0.0000143
979,0.18955,0.17666,0.01230,0.00058,0.88194,1.00000,0.93304,0.0000141
980,0.20761,0.19506,0.01194,0.00060,0.88194,1.00000,0.93304,0.0000139
981,0.20248,0.19070,0.01125,0.00052,0.88194,1.00000,0.93304,0.0000137
982,0.18020,0.16872,0.01093,0.00055,0.88194,1.00000,0.93304,0.0000135
983,0.22248,0.20782,0.01386,0.00079,0.88194,1.00000,0.93304,0.0000133
984,0.19986,0.18715,0.01216,0.00055,0.88194,1.00000,0.93304,0.0000132
985,0.20638,0.19449,0.01137,0.00052,0.88194,1.00000,0.93304,0.0000130
986,0.19250,0.18174,0.00991,0.00085,0.88194,1.00000,0.93304,0.0000128
987,0.20021,0.18835,0.01131,0.00054,0.88194,1.00000,0.93304,0.0000127
988,0.18775,0.17471,0.01248,0.00056,0.88194,1.00000,0.93304,0.0000125
989,0.21258,0.19689,0.01521,0.00049,0.88194,1.00000,0.93304,0.0000123
990,0.19070,0.17805,0.01211,0.00054,0.88194,1.00000,0.93304,0.0000122
991,0.19975,0.18798,0.01125,0.00052,0.88194,1.00000,0.93304,0.0000121
992,0.19059,0.17862,0.01133,0.00064,0.88194,1.00000,0.93304,0.0000119
993,0.18776,0.17694,0.01028,0.00054,0.88194,1.00000,0.93304,0.0000118
994,0.23474,0.22003,0.01388,0.00083,0.88194,1.00000,0.93304,0.0000117
995,0.19207,0.17824,0.01322,0.00060,0.88194,1.00000,0.93304,0.0000115
996,0.20545,0.19312,0.01155,0.00078,0.88194,1.00000,0.93304,0.0000114
997,0.19777,0.18529,0.01185,0.00062,0.88194,1.00000,0.93304,0.0000113
998,0.20265,0.19121,0.01092,0.00052,0.88194,1.00000,0.93304,0.0000112
999,0.18636,0.17373,0.01210,0.00053,0.88194,1.00000,0.93304,0.0000111
1000,0.19740,0.18218,0.01461,0.00061,0.88194,1.00000,0.93304,0.0000110
